"","x","y"
"1",0.0899148816242814,0.183677684282884
"2",0.303221602924168,0.14533312106505
"3",0.4561665316578,0.144096538424492
"4",0.936429204186425,0.376553126145154
"5",0.31422288576141,0.740562593797222
"6",0.0336713409051299,0.980274039087817
"7",0.069671202916652,0.158954125130549
"8",0.545361292082816,0.78533377381973
"9",0.521644779713824,0.129427216947079
"10",0.755902858451009,0.777068291557953
"11",0.659497298067436,0.9443324431777
"12",0.636082570068538,0.305694172624499
"13",0.0105056818574667,0.660166376270354
"14",0.675334836356342,0.769286006921902
"15",0.604702765820548,0.000122627476230264
"16",0.48580011096783,0.310361222364008
"17",0.547167608048767,0.826961989980191
"18",0.511110919993371,0.248078524367884
"19",0.934993657283485,0.512314122868702
"20",0.398092670366168,0.151073056971654
"21",0.714037929661572,0.326609501382336
"22",0.253004089463502,0.868869709316641
"23",0.540144573198631,0.244864310370758
"24",0.76576965325512,0.0828895210288465
"25",0.385824398137629,0.885149626294151
"26",0.787460016552359,0.307145515922457
"27",0.127149826847017,0.309170166030526
"28",0.435840226477012,0.771560833323747
"29",0.278211051831022,0.412121379515156
"30",0.22213682718575,0.358909094706178
"31",0.533716456498951,0.416488459333777
"32",0.766620272072032,0.663860722444952
"33",0.417718025157228,0.723534226883203
"34",0.0292859042529017,0.608833370963112
"35",0.452867499087006,0.463234232738614
"36",0.325932816369459,0.291563076898456
"37",0.686594104161486,0.167275040177628
"38",0.633410631678998,0.552098514512181
"39",0.4374305147212,0.935711897909641
"40",0.912939046509564,0.93145420984365
"41",0.585010647773743,0.071394702186808
"42",0.854169205762446,0.275543620344251
"43",0.438748441170901,0.231880173552781
"44",0.887989706592634,0.224251715000719
"45",0.173168007750064,0.764521937118843
"46",0.308496737852693,0.17498892173171
"47",0.562363769859076,0.340880189556628
"48",0.00953727657906711,0.300297828624025
"49",0.204220143146813,0.376843982608989
"50",0.226494598435238,0.395327184582129
"51",0.739057632163167,0.0260889348573983
"52",0.156152425101027,0.869270218536258
"53",0.0811270920094103,0.055245466530323
"54",0.599435937125236,0.661179764429107
"55",0.885394560405985,0.639367856783792
"56",0.757997295586392,0.517595515353605
"57",0.619695266708732,0.224499257514253
"58",0.228322191862389,0.623201193287969
"59",0.887268614489585,0.566200290573761
"60",0.0238645451609045,0.239956378238276
"61",0.681642737006769,0.455396714387462
"62",0.50227800779976,0.0778557313606143
"63",0.883441240526736,0.0799752234015614
"64",0.5736848579254,0.514067680574954
"65",0.0220192112028599,0.804113726597279
"66",0.0408534170128405,0.851009460864589
"67",0.692155559780076,0.851505304453894
"68",0.881980571663007,0.587523733498529
"69",0.223176849540323,0.255114410305396
"70",0.0726355453953147,0.761927399085835
"71",0.252649600151926,0.787381793139502
"72",0.561448465799913,0.470885308692232
"73",0.664769500261173,0.542621138039976
"74",0.00866974773816764,0.82535288692452
"75",0.486543187405914,0.72568700206466
"76",0.38041602820158,0.614648200105876
"77",0.302203156985343,0.651773093733937
"78",0.789663636591285,0.781311735045165
"79",0.824870700016618,0.0536550011020154
"80",0.97849483997561,0.0752429629210383
"81",0.505208912538365,0.822350702481344
"82",0.00247029541060328,0.061988978413865
"83",0.674329756293446,0.379448848310858
"84",0.185236642602831,0.583254717290401
"85",0.0407495775725693,0.918262385530397
