"","x","y"
"1",0.365120445145294,0.646274438826367
"2",0.20889726607129,0.302692885976285
"3",0.746399973286316,0.44066403945908
"4",0.0729029020294547,0.0491138328798115
"5",0.343284524977207,0.130891102831811
"6",0.722673051059246,0.736764091765508
"7",0.707571396837011,0.232089859433472
"8",0.367113897809759,0.433169823139906
"9",0.248347262851894,0.261273092124611
"10",0.578892784425989,0.395944424904883
"11",0.630401660455391,0.0652747666463256
"12",0.60143949999474,0.564644341822714
"13",0.785513885319233,0.180644363397732
"14",0.372021552873775,0.145482935709879
"15",0.253390070050955,0.520882391370833
"16",0.161805089795962,0.657985748490319
"17",0.551953193265945,0.821533554932103
"18",0.902817613678053,0.77256028377451
"19",0.827110421378165,0.394425045698881
"20",0.500177706824616,0.311095233308151
"21",0.0617701574228704,0.412681743968278
"22",0.192315558902919,0.484740857966244
"23",0.411531571531668,0.710682787001133
"24",0.787119740853086,0.839338237885386
"25",0.844114743871614,0.934639510465786
"26",0.229411361506209,0.881312732817605
"27",0.242465690942481,0.00205293064936996
"28",0.93704025237821,0.917147439206019
"29",0.630188549635932,0.754458887735382
"30",0.821327292826027,0.046169894747436
"31",0.579336184542626,0.755284995306283
"32",0.877912072464824,0.156184749910608
"33",0.577473632059991,0.23076701676473
"34",0.8733194549568,0.50200371677056
"35",0.864535541506484,0.0847878530621529
"36",0.396103536942974,0.0610374815296382
"37",0.783869923325256,0.436479649506509
"38",0.374999182298779,0.509385561570525
"39",0.436687695560977,0.775962856598198
"40",0.515863110311329,0.215869527077302
"41",0.469720283057541,0.583365099038929
"42",0.87867080187425,0.00176831078715622
"43",0.0349397140089422,0.872409709496424
"44",0.0334373891819268,0.242890013149008
"45",0.0793055419344455,0.35467579215765
"46",0.180670695146546,0.664737042039633
"47",0.899968003388494,0.370690549956635
"48",0.149145032977685,0.923247941071168
"49",0.55398562992923,0.172750400146469
"50",0.714347546221688,0.770253754686564
"51",0.816811374155805,0.52810879307799
"52",0.0951414392329752,0.823311598272994
"53",0.960510232253,0.971274534473196
"54",0.497275596251711,0.906152581097558
"55",0.457759463926777,0.804746602661908
"56",0.583009677473456,0.916047355160117
