"","x","y"
"1",0.472023959737271,0.127088868292049
"2",0.116722714854404,0.530228838324547
"3",0.217910377774388,0.308629018254578
"4",0.0699838134460151,0.684893543366343
"5",0.534589651972055,0.51148339221254
"6",0.0169014083221555,0.285540502984077
"7",0.596225454704836,0.945135099347681
"8",0.801257766783237,0.0695096785202622
"9",0.164416677318513,0.522346220677719
"10",0.442390241427347,0.526503748027608
"11",0.133533436106518,0.368633643491194
"12",0.230073342099786,0.79487576475367
"13",0.197156148031354,0.593476525740698
"14",0.699477104004472,0.226312006823719
"15",0.458362747682258,0.824787120567635
"16",0.766034995671362,0.007415980566293
"17",0.420630970969796,0.352189154131338
"18",0.93684458732605,0.691544656641781
"19",0.0835046598222107,0.122980465646833
"20",0.200869138585404,0.748123697703704
"21",0.269435339607298,0.692133682547137
"22",0.538712308509275,0.983123091980815
"23",0.286441661883146,0.138132626190782
"24",0.207860409282148,0.59969414700754
"25",0.00372368842363358,0.103860625531524
"26",0.196186204208061,0.682579985586926
"27",0.958400914212689,0.990658212918788
"28",0.650054910453036,0.204102946678177
"29",0.0536810185294598,0.498694131616503
"30",0.971316713839769,0.210579458624125
"31",0.282158326357603,0.542716572759673
"32",0.514684130437672,0.140850543277338
"33",0.0810737023130059,0.859292537206784
"34",0.635092298034579,0.668064346536994
"35",0.486745429690927,0.0171757999341935
"36",0.363196204882115,0.0560066783800721
"37",0.218803527299315,0.777634220896289
"38",0.0678339356090873,0.958444438874722
"39",0.184823204064742,0.209939909400418
"40",0.567572117550299,0.186494053108618
"41",0.657571090618148,0.401145050069317
"42",0.594118876149878,0.154670148622245
"43",0.851910728029907,0.2279127757065
"44",0.496345928870142,0.536719495430589
"45",0.612869637785479,0.738003057427704
"46",0.57598141534254,0.0397215837147087
"47",0.314947814447805,0.709581185597926
"48",0.946567292325199,0.885971278185025
"49",0.263761587440968,0.310040037613362
"50",0.233370028436184,0.122460735961795
"51",0.0742800424341112,0.909787288401276
"52",0.83420176547952,0.961380895227194
"53",0.404118986334652,0.569507759530097
"54",0.885300034889951,0.0232323738746345
"55",0.973876715172082,0.95420559309423
"56",0.775252069113776,0.206193411722779
"57",0.327606873586774,0.252194351982325
"58",0.208949117222801,0.030371789354831
"59",0.449775469023734,0.186392576200888
"60",0.868742980062962,0.971466440241784
"61",0.625412869267166,0.76520264451392
"62",0.707759442506358,0.167150019668043
"63",0.654056925093755,0.900349669856951
"64",0.0874485240783542,0.331716310000047
"65",0.82746102870442,0.444109689677134
"66",0.765292071271688,0.0979334176518023
"67",0.358330692397431,0.803330690599978
"68",0.0213698046281934,0.948960595065728
"69",0.837081933394074,0.0147612078581005
"70",0.223029666114599,0.757559566060081
"71",0.704822092084214,0.295623778132722
"72",0.852153339423239,0.148250566096976
"73",0.585107737686485,0.282826600363478
"74",0.000683737453073263,0.426673067966476
"75",0.466164524899796,0.0972550029400736
"76",0.398689466062933,0.85456355731003
"77",0.967670574318618,0.490401530172676
"78",0.0223854226060212,0.168185945600271
"79",0.162005237303674,0.609907782869413
"80",0.742274066433311,0.292786328587681
"81",0.830080831423402,0.586556390859187
"82",0.157184785464779,0.124586766585708
"83",0.04487758083269,0.987780530471355
"84",0.692948767915368,0.681302920216694
"85",0.435944213997573,0.919152633054182
"86",0.842736796010286,0.324658390600234
"87",0.869224365102127,0.692585230106488
"88",0.849094515666366,0.276253159390762
"89",0.357425448717549,0.762834104243666
"90",0.914081887342036,0.68242012988776
"91",0.450979402288795,0.00310411024838686
"92",0.852134101791307,0.105079357745126
"93",0.661341173807159,0.00790415168739855
"94",0.922829048475251,0.470156081952155
"95",0.885160475037992,0.776962999254465
