"","x","y"
"1",0.55722427694127,0.298116348683834
"2",0.890759058529511,0.520257224328816
"3",0.401762489695102,0.187150473240763
"4",0.448651749640703,0.754434707574546
"5",0.0172447601798922,0.409184721997008
"6",0.195654299110174,0.098769586533308
"7",0.418031164677814,0.922997434157878
"8",0.821259638527408,0.453595168655738
"9",0.759845519205555,0.742257813224569
"10",0.701296754879877,0.549529588781297
"11",0.760383209679276,0.333954276982695
"12",0.138026804896072,0.486153150210157
"13",0.203116683289409,0.242958946619183
"14",0.927422358188778,0.264117570593953
"15",0.27418022044003,0.905062463134527
"16",0.805633030133322,0.670594651484862
"17",0.711703539127484,0.100868265843019
"18",0.91554072406143,0.47911203186959
"19",0.649394563864917,0.802562185330316
"20",0.304083882132545,0.105991771211848
"21",0.943445064360276,0.0870497568976134
"22",0.146261117421091,0.238864808576182
"23",0.324355892604217,0.705502389930189
"24",0.849710004637018,0.138235897757113
"25",0.022163933608681,0.961727528600022
"26",0.0276395352557302,0.105816472554579
"27",0.892164043150842,0.988412355771288
"28",0.613710643490776,0.438443401828408
"29",0.302615356864408,0.362549004843459
"30",0.631427385145798,0.369422199903056
"31",0.35024149203673,0.820027683163062
"32",0.918655913788825,0.295952378539369
"33",0.847861035959795,0.0938030718825758
"34",0.615063578356057,0.527698930818588
"35",0.267753149149939,0.412458541803062
"36",0.0908613528590649,0.509109598118812
"37",0.63606528006494,0.646982820006087
"38",0.562011258676648,0.866189949447289
"39",0.520416614366695,0.93300076178275
"40",0.837204384617507,0.697033725678921
"41",0.291629722574726,0.0316655510105193
"42",0.514523478457704,0.496889563510194
"43",0.840654521947727,0.0293413219042122
"44",0.111697099870071,0.373152703279629
"45",0.559144139289856,0.345491614192724
"46",0.799998871982098,0.896556817926466
"47",0.497289167251438,0.152613333659247
"48",0.0190472018439323,0.578708157874644
"49",0.0331978837493807,0.701760145137087
"50",0.253385990392417,0.287394829560071
"51",0.227259662235156,0.0313305943273008
"52",0.333371963584796,0.0131378292571753
"53",0.823704678798094,0.750014741905034
"54",0.974506131606176,0.827061745338142
"55",0.809361782856286,0.368431313429028
"56",0.224860116140917,0.547178864479065
