"","x","y"
"1",0.250413451110944,0.327936249785125
"2",0.746057066367939,0.318240199470893
"3",0.141447794856504,0.1968447889667
"4",0.857777271419764,0.550275563029572
"5",0.417541960254312,0.767479442991316
"6",0.96081965463236,0.801753179403022
"7",0.934642844833434,0.0802943487651646
"8",0.557803553529084,0.434316616039723
"9",0.0139288231730461,0.586198814678937
"10",0.497204185463488,0.951988894259557
"11",0.267584319924936,0.611016853712499
"12",0.2193857380189,0.535466517321765
"13",0.726915290113539,0.538519395980984
"14",0.274013423128054,0.173396784812212
"15",0.646960611920804,0.631935295648873
"16",0.327872429508716,0.260825861012563
"17",0.00762667041271925,0.57469813618809
"18",0.0573605941608548,0.867588446941227
"19",0.29676720732823,0.805028829257935
"20",0.297647868050262,0.890635211486369
"21",0.233041435712948,0.611469480907544
"22",0.181247647618875,0.378914444474503
"23",0.824175200425088,0.922534197336063
"24",0.477419494418427,0.283358631888404
"25",0.964023078093305,0.59300269279629
"26",0.978886784985662,0.114475384121761
"27",0.59020214038901,0.790558526758105
"28",0.429520796285942,0.105359375709668
"29",0.0844401423819363,0.0525322218891233
"30",0.798141889972612,0.315827841404825
"31",0.69961569015868,0.961806489620358
"32",0.900750025175512,0.298433624906465
"33",0.733248195843771,0.507383454591036
"34",0.130240149097517,0.525987078435719
"35",0.302362724905834,0.0429143887013197
"36",0.420275509357452,0.889529632171616
"37",0.873530100798234,0.116876629646868
"38",0.473019686993212,0.0458609657362103
"39",0.997299369657412,0.444870365317911
"40",0.213462239596993,0.379802801646292
"41",0.692237123847008,0.030130525585264
"42",0.992148515069857,0.80378045514226
"43",0.775518053676933,0.776697110850364
"44",0.624587689293548,0.299224542919546
"45",0.782364507438615,0.568381580756977
"46",0.435748843476176,0.482086553005502
"47",0.88281265203841,0.0996247681323439
"48",0.466349476249889,0.921030981931835
"49",0.942100410116836,0.680085279745981
"50",0.675706167239696,0.172187564894557
"51",0.368422534316778,0.0949075024109334
"52",0.365405616816133,0.183993478305638
"53",0.0806829414796084,0.560324813472107
"54",0.924445257056504,0.929372853599489
"55",0.0315023444127291,0.238761423388496
"56",0.958834414836019,0.208628964843228
"57",0.153929563937709,0.0232327713165432
"58",0.0672236059326679,0.955702308099717
"59",0.624876646324992,0.762600549031049
"60",0.05430773133412,0.732470654183999
"61",0.892314804950729,0.46740982006304
"62",0.700670803431422,0.0951320605818182
"63",0.356099019991234,0.420582347083837
"64",0.0332819484174252,0.380216280231252
"65",0.902768363943323,0.94152143644169
"66",0.218084738822654,0.208783551119268
"67",0.510949085233733,0.527800973504782
"68",0.0487740621902049,0.675094843376428
"69",0.30823814868927,0.364474254194647
"70",0.244715928565711,0.685594506794587
"71",0.731085107428953,0.802724671550095
"72",0.582414063392207,0.0295610527973622
"73",0.613719574408606,0.178986758459359
"74",0.197889307513833,0.875870279967785
"75",0.442100235493854,0.193207318894565
"76",0.870217742631212,0.173639822751284
"77",0.197916300268844,0.750116800190881
"78",0.898692983435467,0.548668430652469
"79",0.964451716747135,0.316930777393281
"80",0.139770321547985,0.327997773885727
"81",0.765555859077722,0.842428115429357
"82",0.0892231331672519,0.235399533296004
"83",0.545738518238068,0.761724602198228
"84",0.511134640779346,0.626799280755222
"85",0.766755012329668,0.154208475258201
"86",0.854419856332242,0.521216751541942
"87",0.12277095974423,0.47104593901895
"88",0.235347903566435,0.788884373381734
"89",0.27046932792291,0.549209042917937
"90",0.53878204151988,0.692011654609814
"91",0.131311252713203,0.14501445600763
"92",0.997888400917873,0.725970185128972
"93",0.887810328742489,0.656183141982183
"94",0.665134998038411,0.408042547525838
"95",0.5558650882449,0.847850552061573
"96",0.699199521914124,0.8426468167454
"97",0.290589899988845,0.312798370374367
"98",0.713199773337692,0.0379613107070327
