-4.661033651471646611e-01,-7.289774398376434039e-01
8.899466417746911828e-01,5.535683836025964144e-01
-9.803208018788949207e-01,8.021674116082960770e-01
7.804259420100752020e-01,9.688072352994540060e-01
9.810694837688634928e-01,4.027851860688700381e-01
-5.286266775250143546e-01,9.999079991098431819e-01
-1.554070425518914167e-01,-9.574371776899510689e-01
-7.410027054675545344e-01,8.721619144253680567e-01
9.901967502675724786e-01,-7.000099888066899645e-01
9.426703066184706215e-01,2.910444488615036018e-01
-2.570577957967423721e-01,-4.400969410450523700e-01
2.370929750396674196e-01,4.495081472608164486e-01
-9.613165820637685766e-01,9.041311508338844005e-01
8.997233497723823303e-01,8.092084269736986579e-01
-6.238595127807600171e-01,2.798144198456598009e-02
-1.881654680801694290e-01,8.566963780241624304e-01
6.742194388253970327e-01,1.617621789264312993e-01
7.355505831754995949e-01,-7.941788875259996328e-01
-9.614373133129963112e-01,-9.483891918761608864e-01
-8.686932063463452813e-01,9.995207571449000739e-01
6.482355373676529364e-01,-2.085382093582415219e-01
1.012174398989009738e-01,2.274820027770216857e-01
9.256445702836318956e-01,9.995850168645137312e-01
-9.211475920871932122e-01,-7.625422913780042222e-01
-2.982107275513667943e-01,-5.745576561702936402e-02
4.174204413249009704e-01,-2.632189960615247681e-01
-9.469684152502302332e-01,5.754065078166993308e-01
6.838028368350933528e-01,-9.416904559208816305e-01
5.828141168105054337e-01,7.949529550341503104e-01
2.028931883827254090e-01,-6.456144942175587875e-01
-4.923092496353900227e-01,7.260233824101910427e-01
-7.106321921192224611e-01,-9.449594251579154225e-01
2.878114414343779792e-02,4.486773610091632225e-01
4.058340313402041266e-01,5.718450916016777352e-01
-9.011477870615556274e-01,3.862594796636165118e-02
5.032655237108385471e-01,9.466579202376053104e-01
-6.008022234995031852e-01,-9.622379872812885093e-01
9.816910216063088335e-01,-9.437853850204074302e-01
-8.012940637904151231e-01,-6.225461387021702375e-01
5.410573738202054672e-01,-8.281594427559133553e-01
-9.191781058251407011e-01,-2.571738846468669681e-01
-8.399637464882570015e-02,9.780860228049581551e-01
-3.339050590308347832e-01,5.374834671803843111e-01
1.108248970727188087e-02,-9.005099283025612689e-01
1.737245048881468357e-01,9.196170399339103074e-01
8.459300879576326926e-01,-3.364923515236344365e-01
-1.313088725586770700e-01,-1.422936440453967943e-01
-6.672868660636568361e-01,1.870011138727573075e-01
-9.957897899222487581e-01,-3.911718086848210429e-01
-5.866696880571380390e-01,-3.800723408873607490e-01
