8.747210923617022571e-01,-7.875456398167688388e-01
-1.056089859721163204e-01,8.781878967285446924e-01
3.880826685198960346e-01,2.958229484963591505e-01
-1.556168017702206363e-01,4.176394212086141922e-01
1.496653329281074640e-01,-3.981112913656179586e-01
6.012828104397764939e-01,9.458195545694482176e-01
5.628051526326472986e-01,5.087961113341432640e-01
2.458487763796561865e-01,9.867449283371820812e-02
6.723937557106419716e-01,-2.731692153151143998e-02
-9.956921369027758040e-01,-9.889380663482949529e-01
-6.981183222487115092e-01,-7.040249293908498185e-01
-2.581869051369076740e-01,-9.932746265400231866e-01
5.341148403630998631e-01,7.923747165505641288e-01
-4.039697469833400945e-01,-5.138476637699671556e-01
-1.613485885995207259e-01,-1.497189103815432798e-01
3.785167446883276332e-01,-7.937080910194038719e-01
-7.595447841119626897e-01,-9.038917196705085200e-01
9.163875734983181198e-01,1.631577663886644158e-01
1.216637580559969400e-01,9.612691178503701694e-01
-8.658871997857291447e-01,-1.358912873702551316e-01
8.942803949671539465e-01,-9.570709675929884863e-01
-9.134172466840728699e-01,7.168016130095049565e-01
4.513060764063286934e-01,-9.942707747493177983e-01
-7.148158379400935125e-01,1.381946738773497385e-01
-6.206253132099373016e-01,1.471701567934529109e-01
-9.822046619644300147e-01,-5.217375040855913859e-01
9.860030419750448472e-01,-8.362141667905802489e-01
2.995859180928037713e-01,8.867507542507241380e-01
6.088166561760897100e-01,-6.081436039132435134e-01
-8.784302496673896954e-01,4.615181215278341131e-01
3.576952645596775948e-01,9.336375035412612933e-01
9.574075158382936435e-01,-5.817042935964158445e-01
-2.858862099776755539e-01,1.145298218454807726e-01
8.301972965782220548e-01,7.306210529013058563e-01
-9.496942614134507021e-01,4.542718231101638970e-01
-4.364046408188249071e-01,-7.526340525221659750e-01
-5.923221621598881992e-01,7.204388382650511735e-01
7.767460051173800117e-01,-6.136587158315549573e-01
1.636165627189346550e-01,-9.810244625721138423e-01
-3.823838873853837583e-01,5.789039593685041396e-01
9.675372527735210948e-01,9.906724629941533466e-01
-9.505842130501422904e-01,3.567174402008521650e-02
-7.190388651955683663e-01,8.632884401742306757e-01
-2.539099145257581736e-01,9.948617211982643260e-01
9.959501655069515902e-01,-3.599206144125715046e-01
2.615504505206748265e-01,4.599700970073070661e-01
-9.691651237871994340e-01,9.787639283586131445e-01
4.116296391198490667e-01,3.953072187938166948e-03
9.460172616231047327e-01,8.961526725001294214e-01
-9.842240099355481497e-01,-7.690977521794446492e-01
