9.590212508445254969e-01,9.194874189579719248e-01
-7.781385328138226143e-01,-4.148239732730947260e-01
5.538174167847497165e-01,-8.388285626536378103e-01
-9.765691674176308901e-01,9.105807005850927727e-01
9.817467199040802450e-01,-9.803830366039059108e-01
-5.840195947324109405e-01,9.278693238407285104e-01
-8.219381373635887833e-01,5.429382839902152647e-02
7.303173721448885658e-02,9.926559114346910073e-01
9.267732811674672666e-01,6.958999693039993328e-01
8.415535100444785366e-01,4.080046311206904086e-01
-2.506937742500834343e-01,5.052172031126642704e-01
-3.339031187610257412e-01,-9.677243266869133276e-01
4.006114771676748676e-01,-1.654663752107106145e-01
4.494468019221066202e-01,9.988942875515025577e-01
-8.427594545950152227e-01,6.626936036461887891e-01
-9.729418445014483829e-01,-4.717971033224728217e-01
-8.980726643595406955e-01,6.607010395479891995e-01
-6.901907367565129903e-03,8.565867203310615352e-01
4.133918850069420170e-01,5.746606679849365351e-01
-8.026134634028931902e-01,9.445145855493213283e-01
7.852336185194492835e-01,-8.561213534338858455e-01
9.330116786277826701e-01,4.825982591836230906e-01
-9.962697983899087006e-01,9.979507904383817518e-01
9.951034482116848379e-01,-3.661399148338795317e-01
4.161721674989503628e-01,-3.773230672827307952e-01
9.491699882119385423e-01,-6.339021382287166606e-01
-1.472846581053897097e-01,-5.047980598716339529e-01
6.538004043324384673e-01,-3.989643735624694987e-01
5.223125146205590541e-01,9.873603286084420283e-01
7.403302719549484934e-01,-5.323933274512828717e-01
-7.532629333945515260e-01,-9.490537566831449556e-01
-6.139437595708903128e-01,1.694016168097560726e-01
-6.898862702692982740e-01,-9.911847366673467441e-01
5.949546481929999242e-01,7.128879032918066239e-01
2.936022401615461241e-01,-7.502759474859743705e-01
5.829088456154425391e-01,5.049828712873754011e-01
-5.938038331439157158e-01,-8.101284317193226947e-01
7.358549046999729448e-03,-8.697834449776953303e-01
6.516287564354594775e-01,3.313589542728382353e-01
3.519953120460668217e-01,2.784959126914928751e-01
-9.415143443673248402e-01,1.221770148634636621e-01
8.333224415098891003e-01,9.371313682172045523e-01
-3.074419180525467254e-01,-7.789703260781075667e-01
-9.171844171248628719e-01,-8.001204477510950319e-01
-6.464348795005805393e-01,-4.264048527514532339e-01
-7.606538645003180221e-01,4.722894411316597152e-01
-1.800182324680470458e-01,-4.274423953324091308e-02
8.730693803289896193e-01,-8.819826138144628569e-01
8.058323841929326825e-02,6.534714936561584198e-01
-4.346939467596471207e-01,7.802631670829669464e-01
