3.893669258934973065e-03,9.804909359764075738e-01
8.971940944627969650e-01,7.400721530452559760e-01
-4.938224255437513310e-01,-3.705141261223410254e-01
2.159638677932966822e-01,-9.396128666340470836e-01
7.917700582929948494e-01,5.317610748681131927e-01
-2.242640059793548080e-01,9.860798773643703052e-01
-9.407417818422914024e-01,9.167010018665412430e-01
-9.943540234283494428e-01,4.081805394543356336e-01
6.359254806449228248e-01,-9.269602077919150140e-01
7.000278675720681409e-01,9.771273320245192906e-01
9.900897461919216935e-01,-5.332666274198136769e-01
9.858313143429811021e-01,-3.887767854880748164e-01
7.471915719799274713e-01,-2.026857805827393388e-01
-6.398866128869049597e-01,-9.602962063658648795e-02
-9.547393737153966331e-01,-8.673224446180674008e-01
-9.269793181569421225e-01,-9.944634550788979954e-01
-7.572357860285210407e-01,-5.492654401299386091e-01
-7.108025338900536561e-02,-7.796457742421492032e-01
4.504687528897577398e-02,-2.799000020607631534e-01
-8.839701628066918282e-01,-1.442159720716602589e-01
-5.016745836123213120e-01,-6.990273470401926481e-01
-6.953800706770492113e-01,8.469023855289463665e-01
-4.709254159609135293e-01,1.994404902201356578e-01
6.744237292452119892e-01,-4.210387378375661793e-01
8.377349815859718163e-01,-9.636282599092393930e-01
4.641788374331965450e-01,7.984681418420458421e-01
-7.780805430494326380e-01,4.915265209199930485e-01
3.692581038374996849e-01,-5.284864163722911012e-01
-6.209674668515441365e-01,6.337344414348660138e-01
-8.911227289177894306e-01,9.874293589877242150e-01
4.263214889027776566e-01,2.860168969457178578e-01
-2.436112611704039921e-01,-1.758296290871841361e-01
-2.344101007390004821e-01,8.636578571219531986e-01
9.254362208414179669e-01,1.698868773054313941e-01
9.676825702696485454e-01,-9.060395512983439037e-01
9.457957158041625512e-01,4.939569673087821355e-01
7.154515808781893860e-01,7.602664700518853014e-01
1.223664894660956293e-01,-7.861873993287356033e-01
-7.298099698618842890e-01,9.876254365196738272e-01
8.809875666430189156e-02,-5.806780365061947613e-02
1.918199523073795820e-01,9.780246950113533622e-01
7.815080642574923075e-01,-8.617572483276956241e-01
-4.805686334818974892e-01,-8.889590815412986569e-01
9.706915479953809323e-01,9.073607703680411918e-01
-7.943555809487139463e-01,-9.752579088561890153e-01
-7.439940521337082835e-01,-8.535942022622358127e-01
-3.008877099211415551e-01,5.751598462790786792e-01
6.405096577238365008e-01,1.575283092839385723e-03
-9.641671470775541319e-01,1.815199774760052343e-01
3.237963858409653728e-02,8.141562586276304136e-01
